ID; A.X; A.Y; B.X; B.Y; A; L
7252;-454499;-1197597;-453989;-1197747;106;531;
7368;-440699;-1197027;-440189;-1197177;106;531;
7705;-445259;-1201377;-445109;-1201887;163;531;
8116;-438689;-1195707;-438539;-1196217;163;531;
8845;-438689;-1195707;-438539;-1196217;163;531;
220;-444359;-1202097;-443999;-1202487;137;530;
452;-452579;-1198407;-452219;-1198797;137;530;
630;-453149;-1195797;-452759;-1196157;132;530;
862;-439019;-1203687;-438629;-1203327;47;530;
896;-446879;-1202367;-446489;-1202727;132;530;
906;-440999;-1201827;-440609;-1201467;47;530;
1761;-453329;-1200987;-452969;-1200597;42;530;
2393;-453479;-1201497;-453119;-1201107;42;530;
2729;-447149;-1196457;-446789;-1196067;42;530;
2894;-446099;-1204947;-445709;-1204587;47;530;
3370;-433409;-1198407;-433019;-1198047;47;530;
3553;-448019;-1194567;-447629;-1194207;47;530;
3593;-444419;-1205007;-444059;-1205397;137;530;
3870;-454109;-1201557;-453719;-1201197;47;530;
3970;-453329;-1200177;-452939;-1200537;132;530;
4199;-448529;-1196007;-448169;-1196397;137;530;
4556;-444359;-1202127;-443969;-1202487;132;530;
4662;-451979;-1200867;-451589;-1200507;47;530;
4741;-454199;-1199547;-453839;-1199937;137;530;
5060;-436049;-1205607;-435689;-1205997;137;530;
5253;-440489;-1201917;-440129;-1202307;137;530;
5300;-444989;-1201587;-444629;-1201977;137;530;
5655;-449759;-1195437;-449369;-1195797;132;530;
5674;-438029;-1197267;-437639;-1197627;132;530;
5755;-448529;-1196007;-448169;-1196397;137;530;
5787;-438569;-1196187;-438179;-1196547;132;530;
6028;-446039;-1204167;-445649;-1204527;132;530;
6045;-444599;-1202817;-444209;-1203177;132;530;
6086;-440489;-1201917;-440129;-1202307;137;530;
6345;-442169;-1197957;-441809;-1198347;137;530;
6354;-433439;-1199247;-433049;-1199607;132;530;
6594;-447539;-1194987;-447179;-1195377;137;530;
6839;-440459;-1201947;-440099;-1202337;137;530;
7239;-444479;-1196457;-444119;-1196847;137;530;
7261;-431819;-1196277;-431429;-1196637;132;530;
7542;-443579;-1202967;-443219;-1203357;137;530;
7682;-455039;-1201227;-454679;-1201617;137;530;
7873;-445979;-1198437;-445589;-1198797;132;530;
7988;-433529;-1197627;-433139;-1197987;132;530;
8041;-437519;-1196577;-437159;-1196967;137;530;
8101;-439199;-1195497;-438839;-1195887;137;530;
8390;-440519;-1201557;-440159;-1201947;137;530;
191;-446069;-1202847;-445619;-1202577;59;524;
445;-439559;-1198587;-439109;-1198857;120;524;
645;-435329;-1196307;-434879;-1196037;59;524;
693;-447539;-1195377;-447269;-1195827;149;524;
812;-433109;-1204527;-432839;-1204977;149;524;
1381;-437519;-1195197;-437249;-1195647;149;524;
1564;-450419;-1203957;-450149;-1203507;30;524;
1870;-442589;-1198527;-442319;-1198977;149;524;
2019;-448619;-1195827;-448349;-1196277;149;524;
2029;-444629;-1196127;-444179;-1195857;59;524;
3237;-443339;-1198827;-442889;-1199097;120;524;
3439;-444689;-1198617;-444419;-1198167;30;524;
3710;-434549;-1204467;-434099;-1204737;120;524;
3768;-443669;-1203297;-443399;-1203747;149;524;
3990;-439559;-1198587;-439109;-1198857;120;524;
4817;-439799;-1198017;-439349;-1198287;120;524;
4930;-453689;-1196037;-453239;-1195767;59;524;
5188;-434549;-1204467;-434099;-1204737;120;524;
5712;-450419;-1196847;-450149;-1197297;149;524;
5761;-435449;-1196067;-434999;-1195797;59;524;
5930;-455069;-1203657;-454619;-1203927;120;524;
6284;-435209;-1199547;-434759;-1199817;120;524;
6798;-441719;-1202787;-441269;-1203057;120;524;
6812;-452639;-1202037;-452369;-1202487;149;524;
7269;-445259;-1196577;-444809;-1196847;120;524;
7294;-437789;-1196127;-437519;-1196577;149;524;
7884;-450599;-1199037;-450329;-1198587;30;524;
8757;-442019;-1196757;-441569;-1197027;120;524;
182;-454919;-1202277;-454439;-1202067;66;523;
272;-441059;-1201737;-440579;-1201527;66;523;
273;-441869;-1201467;-441359;-1201587;103;523;
766;-441899;-1205277;-441419;-1205067;66;523;
954;-443399;-1202097;-443279;-1202607;166;523;
1011;-447209;-1202157;-447089;-1201647;13;523;
1309;-448619;-1195527;-448409;-1195047;23;523;
1444;-450059;-1194897;-449849;-1194417;23;523;
1597;-445349;-1202577;-445229;-1203087;166;523;
1756;-446129;-1200927;-445649;-1200717;66;523;
1769;-444839;-1200147;-444329;-1200027;76;523;
1876;-454979;-1200027;-454769;-1199547;23;523;
1972;-446009;-1197627;-445889;-1198137;166;523;
2129;-450689;-1194957;-450479;-1194477;23;523;
2134;-449819;-1195347;-449609;-1194867;23;523;
2266;-444059;-1203447;-443849;-1203927;156;523;
2283;-435899;-1202997;-435389;-1202877;76;523;
2353;-452249;-1204017;-452129;-1203507;13;523;
2356;-451439;-1202637;-451229;-1202157;23;523;
2435;-449489;-1201167;-448979;-1201047;76;523;
2585;-454979;-1200027;-454769;-1199547;23;523;
2733;-444029;-1196517;-443549;-1196307;66;523;
2887;-444419;-1204737;-443909;-1204617;76;523;
3088;-441809;-1201497;-441299;-1201617;103;523;
3361;-432389;-1197117;-431879;-1196997;76;523;
3717;-443519;-1204107;-443009;-1204227;103;523;
4068;-446759;-1198107;-446249;-1197987;76;523;
4432;-435899;-1203957;-435419;-1203747;66;523;
4710;-445289;-1202367;-444809;-1202157;66;523;
4778;-432209;-1198077;-431729;-1198287;113;523;
4808;-446789;-1198137;-446279;-1198017;76;523;
4965;-438119;-1196157;-437909;-1195677;23;523;
5152;-443339;-1204137;-442829;-1204257;103;523;
5196;-432869;-1204377;-432659;-1204857;156;523;
5215;-453719;-1202607;-453209;-1202487;76;523;
5257;-446909;-1202247;-446429;-1202457;113;523;
5391;-441779;-1200447;-441299;-1200657;113;523;
5942;-434219;-1203297;-434009;-1203777;156;523;
5970;-433529;-1205457;-433049;-1205667;113;523;
6170;-440699;-1200987;-440189;-1201107;103;523;
6785;-451469;-1203207;-451259;-1203687;156;523;
6849;-448469;-1201617;-448259;-1202097;156;523;
7056;-453119;-1200147;-452909;-1199667;23;523;
7447;-436469;-1204737;-435959;-1204857;103;523;
7866;-431669;-1198767;-431549;-1199277;166;523;
8052;-440309;-1196187;-440099;-1196667;156;523;
8428;-455549;-1204167;-455429;-1204677;166;523;
8651;-448649;-1197777;-448439;-1198257;156;523;
8692;-440429;-1198227;-440309;-1198737;166;523;
8899;-448409;-1197807;-448199;-1198287;156;523;
8903;-448619;-1195527;-448409;-1195047;23;523;
29;-438179;-1205157;-437669;-1205067;79;517;
171;-438719;-1202367;-438209;-1202457;100;517;
466;-439199;-1198527;-438689;-1198617;100;517;
1354;-433439;-1196337;-433349;-1196847;169;517;
1571;-434669;-1203477;-434579;-1202967;10;517;
2327;-450389;-1202607;-449879;-1202517;79;517;
2362;-439499;-1201407;-439409;-1201917;169;517;
2798;-439589;-1195587;-439499;-1195077;10;517;
2985;-441509;-1203627;-440999;-1203717;100;517;
3104;-451529;-1201827;-451439;-1201317;10;517;
3178;-441209;-1199967;-440699;-1200057;100;517;
3193;-443579;-1200657;-443069;-1200567;79;517;
3382;-454529;-1197597;-454019;-1197687;100;517;
3634;-436769;-1205037;-436259;-1205127;100;517;
3680;-441479;-1203627;-440969;-1203717;100;517;
4381;-444419;-1204707;-443909;-1204617;79;517;
4507;-438719;-1202367;-438209;-1202457;100;517;
4661;-448769;-1200387;-448259;-1200297;79;517;
4703;-445079;-1199637;-444569;-1199727;100;517;
5563;-448679;-1199817;-448169;-1199907;100;517;
6219;-453749;-1202967;-453659;-1203477;169;517;
6981;-453749;-1202967;-453659;-1203477;169;517;
7187;-442169;-1197327;-441659;-1197417;100;517;
7928;-446699;-1196757;-446609;-1196247;10;517;
7963;-440849;-1198287;-440759;-1198797;169;517;
8662;-446699;-1196757;-446609;-1196247;10;517;
8776;-454619;-1196577;-454529;-1196067;10;517;
86;-448709;-1203327;-448289;-1203027;54;516;
625;-445259;-1196247;-444839;-1195947;54;516;
1199;-443279;-1198377;-442979;-1198797;144;516;
1219;-440879;-1197687;-440579;-1198107;144;516;
1274;-451289;-1197417;-450989;-1196997;35;516;
1359;-435419;-1196097;-434999;-1195797;54;516;
1864;-446699;-1198617;-446399;-1199037;144;516;
2161;-432839;-1205847;-432539;-1205427;35;516;
2236;-450029;-1203927;-449729;-1203507;35;516;
2253;-450389;-1203867;-450089;-1203447;35;516;
2773;-443609;-1195887;-443309;-1195467;35;516;
3032;-448769;-1203387;-448349;-1203087;54;516;
3671;-451769;-1203837;-451349;-1203537;54;516;
3742;-439439;-1202637;-439019;-1202337;54;516;
5881;-442409;-1204887;-441989;-1205187;125;516;
6362;-446669;-1200507;-446249;-1200807;125;516;
6825;-444149;-1202907;-443729;-1203207;125;516;
7315;-452909;-1197357;-452489;-1197657;125;516;
7398;-448259;-1194477;-447839;-1194777;125;516;
7708;-446879;-1201317;-446579;-1200897;35;516;
7949;-446669;-1198707;-446369;-1199127;144;516;
8098;-451349;-1195227;-451049;-1195647;144;516;
8325;-446759;-1202247;-446339;-1202547;125;516;
8655;-433919;-1198617;-433619;-1199037;144;516;
103;-447089;-1203897;-446579;-1203837;83;513;
330;-441179;-1200687;-440669;-1200627;83;513;
1107;-445799;-1199607;-445739;-1200117;173;513;
1602;-439139;-1202427;-438629;-1202367;83;513;
1881;-440819;-1198347;-440759;-1198857;173;513;
1960;-445049;-1197837;-444989;-1197327;6;513;
2201;-449279;-1204827;-449219;-1204317;6;513;
2794;-451469;-1195107;-450959;-1195047;83;513;
3130;-444839;-1200867;-444329;-1200927;96;513;
3270;-432479;-1199277;-432419;-1198767;6;513;
3400;-440489;-1196607;-439979;-1196667;96;513;
3699;-437489;-1203417;-436979;-1203357;83;513;
3826;-443249;-1201557;-442739;-1201497;83;513;
4522;-450899;-1203387;-450839;-1202877;6;513;
4845;-441119;-1197297;-440609;-1197357;96;513;
5022;-444989;-1195047;-444929;-1194537;6;513;
5438;-452369;-1200117;-451859;-1200177;96;513;
5588;-437879;-1198167;-437369;-1198227;96;513;
5649;-440909;-1196307;-440399;-1196367;96;513;
6035;-452219;-1204107;-452159;-1203597;6;513;
6452;-432269;-1197117;-431759;-1197057;83;513;
6546;-448169;-1196727;-448109;-1197237;173;513;
6791;-435449;-1201557;-435389;-1201047;6;513;
7378;-451739;-1196847;-451679;-1197357;173;513;
7829;-434399;-1203597;-434339;-1203087;6;513;
136;-454799;-1203117;-454319;-1202937;69;512;
329;-441659;-1200507;-441179;-1200687;110;512;
726;-453179;-1194717;-452699;-1194897;110;512;
1293;-453809;-1196907;-453629;-1197387;159;512;
1489;-444899;-1205157;-444719;-1204677;20;512;
1936;-453659;-1199337;-453479;-1198857;20;512;
2498;-443429;-1199547;-442949;-1199367;69;512;
2646;-439979;-1197177;-439499;-1196997;69;512;
2811;-449099;-1195467;-448919;-1194987;20;512;
2880;-434669;-1205727;-434489;-1205247;20;512;
3228;-438659;-1199157;-438179;-1199337;110;512;
3350;-439979;-1197177;-439499;-1196997;69;512;
3527;-442979;-1195077;-442499;-1194897;69;512;
3549;-450869;-1195887;-450689;-1195407;20;512;
3572;-433529;-1205487;-433049;-1205667;110;512;
3584;-441779;-1205217;-441299;-1205037;69;512;
3877;-432599;-1200807;-432419;-1201287;159;512;
4209;-438539;-1195497;-438359;-1195977;159;512;
4480;-452789;-1203207;-452309;-1203027;69;512;
5228;-453779;-1202397;-453299;-1202217;69;512;
5809;-440369;-1195497;-439889;-1195677;110;512;
5988;-436199;-1203537;-436019;-1204017;159;512;
6291;-438569;-1198977;-438089;-1199157;110;512;
6904;-451529;-1202817;-451349;-1202337;20;512;
7007;-448289;-1201137;-448109;-1200657;20;512;
7312;-451679;-1198287;-451199;-1198467;110;512;
7345;-437399;-1197237;-436919;-1197417;110;512;
7625;-446669;-1202067;-446189;-1202247;110;512;
7636;-435749;-1202367;-435569;-1201887;20;512;
8672;-450839;-1199547;-450659;-1200027;159;512;
131;-445799;-1203327;-445469;-1203717;139;510;
409;-438299;-1199577;-437789;-1199547;86;510;
473;-442139;-1198977;-441629;-1198947;86;510;
618;-448349;-1197537;-447839;-1197567;93;510;
671;-454649;-1195557;-454139;-1195527;86;510;
778;-444209;-1205037;-443819;-1204707;49;510;
855;-443219;-1203447;-443189;-1203957;176;510;
899;-431939;-1203267;-431909;-1202757;3;510;
955;-443729;-1201707;-443399;-1202097;139;510;
1095;-441869;-1200657;-441839;-1201167;176;510;
1104;-432329;-1199607;-431819;-1199637;93;510;
1621;-431939;-1203267;-431909;-1202757;3;510;
1838;-431639;-1198767;-431609;-1199277;176;510;
1916;-438119;-1197867;-437609;-1197837;86;510;
2218;-445889;-1203867;-445379;-1203837;86;510;
2318;-433889;-1202547;-433859;-1202037;3;510;
2324;-440999;-1202097;-440489;-1202127;93;510;
2480;-446729;-1199997;-446339;-1199667;49;510;
2562;-440819;-1198317;-440789;-1198827;176;510;
2617;-446939;-1197807;-446429;-1197837;93;510;
2661;-436499;-1196787;-435989;-1196817;93;510;
2966;-454439;-1203267;-453929;-1203237;86;510;
3372;-432719;-1197927;-432329;-1197597;49;510;
3450;-450269;-1196967;-449759;-1196937;86;510;
3606;-445349;-1204647;-444839;-1204617;86;510;
3613;-442079;-1204407;-441569;-1204437;93;510;
3693;-454379;-1203237;-453869;-1203267;93;510;
3930;-438809;-1199937;-438299;-1199967;93;510;
4024;-433559;-1198647;-433229;-1199037;139;510;
4549;-439559;-1202877;-439049;-1202907;93;510;
4595;-443279;-1201527;-442769;-1201557;93;510;
4664;-453179;-1200297;-452789;-1200627;130;510;
4914;-444419;-1196847;-444029;-1196517;49;510;
5013;-442019;-1195917;-441509;-1195947;93;510;
5114;-450269;-1204287;-449759;-1204257;86;510;
5256;-446429;-1202457;-445919;-1202487;93;510;
5536;-448349;-1199127;-448019;-1199517;139;510;
5634;-432509;-1197117;-431999;-1197087;86;510;
5702;-445499;-1196367;-445109;-1196697;130;510;
5783;-436739;-1197147;-436229;-1197177;93;510;
5788;-438989;-1195377;-438659;-1195767;139;510;
6240;-446069;-1199907;-445739;-1200297;139;510;
6366;-449039;-1199487;-448649;-1199817;130;510;
6395;-447749;-1198017;-447419;-1198407;139;510;
6498;-454229;-1197447;-454199;-1196937;3;510;
6520;-432419;-1197567;-431909;-1197537;86;510;
6826;-444479;-1202517;-444149;-1202907;139;510;
6956;-431939;-1203267;-431909;-1202757;3;510;
7004;-436649;-1200897;-436619;-1200387;3;510;
7052;-452309;-1199037;-451979;-1199427;139;510;
7132;-447989;-1197807;-447959;-1198317;176;510;
7155;-439169;-1197957;-438659;-1197987;93;510;
7167;-440759;-1197867;-440429;-1198257;139;510;
7227;-447179;-1198107;-446789;-1198437;130;510;
7431;-452009;-1196217;-451979;-1195707;3;510;
7509;-447989;-1202187;-447659;-1202577;139;510;
7613;-435389;-1202247;-435059;-1202637;139;510;
7726;-431939;-1203267;-431909;-1202757;3;510;
7732;-434819;-1201767;-434489;-1202157;139;510;
7794;-448709;-1199037;-448379;-1199427;139;510;
8034;-444749;-1196877;-444419;-1197267;139;510;
8219;-442349;-1204977;-442319;-1205487;176;510;
8236;-444389;-1204527;-444059;-1204137;40;510;
8380;-434489;-1202157;-434099;-1202487;130;510;
8432;-455309;-1202697;-455279;-1202187;3;510;
8458;-431939;-1203267;-431909;-1202757;3;510;
8649;-443819;-1199157;-443789;-1198647;3;510;
8784;-437519;-1196577;-437189;-1196967;139;510;
8884;-448409;-1199037;-448079;-1199427;139;510;
20;-447929;-1205097;-447419;-1205097;90;510;
66;-435779;-1204137;-435269;-1204137;90;510;
114;-450779;-1203357;-450269;-1203357;90;510;
348;-448979;-1200357;-448469;-1200357;90;510;
483;-449909;-1198257;-449669;-1198707;151;510;
735;-442079;-1196757;-441629;-1196997;118;510;
816;-455129;-1203867;-454889;-1204317;151;510;
918;-433889;-1202697;-433649;-1203147;151;510;
1111;-444389;-1199367;-444149;-1199817;151;510;
1223;-441089;-1197837;-440849;-1198287;151;510;
1452;-452069;-1197417;-452069;-1196907;0;510;
1510;-448259;-1205187;-448019;-1204737;28;510;
1538;-449459;-1203087;-449219;-1202637;28;510;
1565;-443729;-1203207;-443489;-1203657;151;510;
1569;-443189;-1204077;-443189;-1203567;0;510;
1815;-444419;-1199367;-444179;-1199817;151;510;
1829;-454199;-1199157;-453749;-1198917;61;510;
1894;-443099;-1198587;-442859;-1199037;151;510;
1978;-453839;-1198557;-453389;-1198317;61;510;
1998;-453809;-1196877;-453809;-1196367;0;510;
2184;-442499;-1205067;-442049;-1204827;61;510;
2304;-439109;-1202397;-438599;-1202397;90;510;
2398;-455549;-1201227;-455099;-1200987;61;510;
2418;-453659;-1201137;-453209;-1200897;61;510;
2459;-443369;-1200987;-442859;-1200987;90;510;
2509;-438299;-1199307;-437789;-1199307;90;510;
2574;-449489;-1200207;-449039;-1199967;61;510;
3243;-454289;-1200387;-453839;-1200147;61;510;
3283;-453929;-1198617;-453479;-1198377;61;510;
3541;-451649;-1196457;-451649;-1195947;0;510;
3568;-436499;-1205367;-436049;-1205607;118;510;
3589;-435029;-1204767;-434519;-1204767;90;510;
3707;-452759;-1203627;-452249;-1203627;90;510;
3880;-441599;-1200717;-441149;-1200957;118;510;
3946;-450839;-1199547;-450599;-1199997;151;510;
4111;-441059;-1197387;-440549;-1197387;90;510;
4260;-442109;-1195017;-441599;-1195017;90;510;
4531;-446309;-1202487;-445799;-1202487;90;510;
4608;-445709;-1202037;-445469;-1201587;28;510;
4652;-450419;-1200987;-450179;-1200537;28;510;
4680;-450119;-1199967;-449609;-1199967;90;510;
4744;-452999;-1199877;-452759;-1199427;28;510;
4884;-444689;-1196937;-444239;-1197177;118;510;
5026;-450449;-1194957;-450209;-1194507;28;510;
5153;-443849;-1204137;-443339;-1204137;90;510;
5395;-449489;-1200417;-449249;-1200867;151;510;
5952;-440039;-1203417;-439589;-1203657;118;510;
6014;-435389;-1200477;-435149;-1200927;151;510;
6061;-445109;-1202367;-445109;-1201857;0;510;
6230;-449249;-1200267;-449009;-1200717;151;510;
6257;-446489;-1200057;-446249;-1200507;151;510;
6353;-433049;-1199607;-432809;-1200057;151;510;
6539;-438299;-1195617;-438059;-1196067;151;510;
6565;-437789;-1196097;-437549;-1196547;151;510;
6575;-439169;-1195017;-438929;-1195467;151;510;
6739;-450329;-1204257;-449819;-1204257;90;510;
6939;-452219;-1204107;-451979;-1204557;151;510;
7181;-451079;-1197567;-450629;-1197807;118;510;
7224;-446429;-1199007;-446189;-1199457;151;510;
7351;-439169;-1195017;-438929;-1195467;151;510;
7423;-450179;-1195077;-449939;-1194627;28;510;
7554;-450599;-1203537;-450599;-1203027;0;510;
7600;-450689;-1202307;-450449;-1202757;151;510;
7620;-433889;-1202697;-433889;-1202187;0;510;
7627;-452219;-1204107;-451979;-1204557;151;510;
7879;-438719;-1198377;-438269;-1198617;118;510;
8118;-439199;-1194987;-438959;-1195437;151;510;
8269;-437159;-1204077;-437159;-1203567;0;510;
8418;-451229;-1201827;-451229;-1201317;0;510;
8550;-432149;-1199007;-432149;-1198497;0;510;
8866;-447449;-1195497;-447209;-1195947;151;510;
59;-448649;-1204167;-448289;-1204527;135;509;
95;-449639;-1204197;-449279;-1203837;45;509;
757;-452819;-1193847;-452459;-1194207;135;509;
1299;-437759;-1196847;-437399;-1197207;135;509;
1954;-431879;-1197267;-431519;-1196907;45;509;
1966;-450719;-1198527;-450359;-1198167;45;509;
2518;-445739;-1199397;-445379;-1199037;45;509;
2559;-450629;-1198977;-450269;-1198617;45;509;
2873;-434849;-1205307;-434489;-1204947;45;509;
3798;-440609;-1202157;-440249;-1202517;135;509;
4637;-448379;-1200987;-448019;-1200627;45;509;
4750;-436739;-1199247;-436379;-1198887;45;509;
4768;-443489;-1198647;-443129;-1199007;135;509;
4971;-447089;-1196397;-446729;-1196037;45;509;
5128;-434339;-1203897;-433979;-1204257;135;509;
6621;-452159;-1197297;-451799;-1197657;135;509;
6645;-444119;-1194537;-443759;-1194897;135;509;
7089;-437579;-1199007;-437219;-1199367;135;509;
7199;-449759;-1195407;-449399;-1195767;135;509;
7203;-444119;-1194537;-443759;-1194897;135;509;
7859;-437579;-1199007;-437219;-1199367;135;509;
7981;-444119;-1194537;-443759;-1194897;135;509;
8303;-447149;-1202727;-446789;-1203087;135;509;
8311;-439619;-1202847;-439259;-1202487;45;509;
8886;-449069;-1197867;-448709;-1197507;45;509;
247;-446729;-1202067;-446249;-1202217;107;502;
733;-440669;-1197027;-440189;-1197177;107;502;
1161;-450599;-1198977;-450449;-1199457;162;502;
1392;-438719;-1195647;-438569;-1196127;162;502;
1406;-447359;-1197237;-447209;-1196757;17;502;
1690;-432389;-1200507;-432239;-1200987;162;502;
2015;-447359;-1197237;-447209;-1196757;17;502;
2071;-446399;-1195317;-446249;-1195797;162;502;
2378;-449099;-1202217;-448949;-1201737;17;502;
2462;-442799;-1200327;-442319;-1200177;72;502;
2829;-450779;-1195797;-450629;-1195317;17;502;
2964;-440009;-1203447;-439529;-1203597;107;502;
3208;-439109;-1199697;-438629;-1199547;72;502;
3511;-441269;-1195077;-440789;-1195227;107;502;
4362;-441659;-1205157;-441179;-1205007;72;502;
4564;-449069;-1202007;-448919;-1201527;17;502;
4700;-439169;-1199727;-438689;-1199577;72;502;
4858;-440699;-1197027;-440219;-1197177;107;502;
4901;-455039;-1196637;-454559;-1196487;72;502;
4987;-444599;-1195317;-444449;-1194837;17;502;
5798;-443339;-1196307;-442859;-1196457;107;502;
5905;-448739;-1204347;-448589;-1204827;162;502;
6041;-455069;-1202547;-454589;-1202397;72;502;
6334;-446699;-1197027;-446549;-1197507;162;502;
6446;-432479;-1198317;-431999;-1198467;107;502;
7299;-445079;-1196127;-444929;-1195647;17;502;
7745;-453179;-1204047;-453029;-1204527;162;502;
7813;-438839;-1199337;-438359;-1199487;107;502;
8185;-452489;-1197657;-452339;-1198137;162;502;
8359;-453179;-1204047;-453029;-1204527;162;502;
8769;-452519;-1197627;-452369;-1198107;162;502;
132;-436439;-1203147;-436169;-1203567;147;499;
207;-444629;-1202277;-444359;-1202697;147;499;
945;-442889;-1202397;-442469;-1202127;57;499;
1229;-439829;-1197507;-439409;-1197237;57;499;
1583;-438269;-1205007;-437849;-1204737;57;499;
1647;-455279;-1202277;-454859;-1202007;57;499;
2014;-447779;-1197507;-447359;-1197237;57;499;
2895;-451109;-1205097;-450689;-1204827;57;499;
3480;-435299;-1196307;-434879;-1196037;57;499;
3813;-448679;-1203297;-448259;-1203027;57;499;
4720;-444119;-1200057;-443699;-1199787;57;499;
4953;-435299;-1196307;-434879;-1196037;57;499;
5220;-446789;-1202517;-446369;-1202787;122;499;
5276;-452549;-1202127;-452279;-1202547;147;499;
5355;-446219;-1201677;-445799;-1201947;122;499;
5520;-437459;-1198467;-437039;-1198737;122;499;
5545;-448679;-1197867;-448409;-1198287;147;499;
5763;-436199;-1195647;-435779;-1195917;122;499;
5870;-436439;-1205367;-436019;-1205637;122;499;
6994;-444839;-1200687;-444419;-1200957;122;499;
7036;-437999;-1199757;-437579;-1200027;122;499;
7183;-444929;-1198317;-444659;-1197897;32;499;
7372;-442949;-1196427;-442529;-1196697;122;499;
7537;-434519;-1204497;-434099;-1204767;122;499;
8225;-455009;-1203687;-454589;-1203957;122;499;
174;-440039;-1203417;-439589;-1203627;115;496;
232;-445259;-1202367;-444809;-1202157;64;496;
322;-453689;-1201167;-453239;-1200957;64;496;
505;-442949;-1198287;-442739;-1198737;154;496;
517;-448439;-1198857;-448229;-1199307;154;496;
871;-436829;-1204137;-436619;-1204587;154;496;
883;-449459;-1203087;-449249;-1202637;25;496;
1318;-444719;-1196907;-444509;-1197357;154;496;
1635;-453779;-1202457;-453329;-1202247;64;496;
1733;-453899;-1200957;-453449;-1200747;64;496;
2828;-451349;-1196127;-450899;-1195917;64;496;
2833;-448619;-1195527;-448409;-1195077;25;496;
3377;-450269;-1197657;-450059;-1197207;25;496;
3433;-444089;-1195917;-443639;-1196127;115;496;
3550;-450119;-1194987;-449909;-1194537;25;496;
3749;-444839;-1202337;-444629;-1202787;154;496;
4156;-452849;-1196067;-452639;-1196517;154;496;
4160;-452489;-1197177;-452039;-1197387;115;496;
4224;-435929;-1195827;-435479;-1196037;115;496;
4482;-443519;-1203117;-443069;-1203327;115;496;
4985;-453599;-1195587;-453149;-1195377;64;496;
5159;-434219;-1203327;-434009;-1203777;154;496;
5211;-446849;-1203417;-446399;-1203627;115;496;
5265;-439109;-1203597;-438659;-1203387;64;496;
5313;-441029;-1201977;-440579;-1202187;115;496;
5454;-455369;-1197357;-454919;-1197567;115;496;
5530;-434429;-1197987;-433979;-1198197;115;496;
5782;-437189;-1196937;-436739;-1197147;115;496;
5854;-442709;-1195647;-442259;-1195857;115;496;
5961;-448079;-1203057;-447629;-1203267;115;496;
5987;-435689;-1204137;-435479;-1204587;154;496;
6384;-449579;-1197897;-449129;-1198107;115;496;
6466;-454829;-1196847;-454619;-1197297;154;496;
6488;-451079;-1197597;-450629;-1197807;115;496;
6643;-442709;-1195647;-442259;-1195857;115;496;
6675;-446759;-1205037;-446309;-1205247;115;496;
6792;-435359;-1200477;-435149;-1200927;154;496;
6984;-454259;-1201617;-454049;-1201167;25;496;
7217;-445259;-1198317;-445049;-1197867;25;496;
7435;-454979;-1193697;-454769;-1194147;154;496;
7645;-446879;-1203387;-446429;-1203597;115;496;
7889;-442769;-1198137;-442559;-1198587;154;496;
7937;-439469;-1199307;-439259;-1198857;25;496;
7992;-441719;-1197717;-441269;-1197927;115;496;
8196;-454979;-1193697;-454769;-1194147;154;496;
8498;-454229;-1201527;-454019;-1201077;25;496;
128;-443489;-1204107;-443009;-1204227;104;494;
331;-455519;-1200867;-455039;-1200747;75;494;
383;-437399;-1199967;-436919;-1199847;75;494;
545;-439439;-1197597;-438959;-1197717;104;494;
1039;-450089;-1201287;-449969;-1200807;14;494;
1145;-441839;-1198287;-441719;-1198767;165;494;
1721;-447209;-1202127;-447089;-1201647;14;494;
1751;-448859;-1200747;-448379;-1200627;75;494;
2270;-434399;-1203327;-434279;-1202847;14;494;
2450;-447209;-1202127;-447089;-1201647;14;494;
2541;-437519;-1199307;-437399;-1198827;14;494;
2713;-446399;-1196937;-446279;-1196457;14;494;
2930;-441959;-1203987;-441479;-1203867;75;494;
2952;-443489;-1204107;-443009;-1204227;104;494;
3062;-446699;-1202097;-446219;-1202217;104;494;
3159;-452549;-1200747;-452069;-1200867;104;494;
3379;-437099;-1197357;-436619;-1197477;104;494;
3454;-446669;-1196637;-446549;-1196157;14;494;
3681;-436799;-1203807;-436319;-1203687;75;494;
3767;-443189;-1202307;-442709;-1202427;104;494;
4216;-449009;-1195827;-448889;-1196307;165;494;
4366;-444419;-1205007;-443939;-1204887;75;494;
4674;-449099;-1199997;-448619;-1199877;75;494;
4784;-453779;-1199397;-453299;-1199517;104;494;
4837;-439439;-1197597;-438959;-1197717;104;494;
5445;-452999;-1199277;-452519;-1199397;104;494;
5967;-454529;-1203417;-454049;-1203537;104;494;
6545;-436619;-1195557;-436139;-1195677;104;494;
6754;-455519;-1204077;-455399;-1203597;14;494;
6954;-443519;-1200867;-443039;-1200987;104;494;
7289;-452189;-1196427;-452069;-1196907;165;494;
8014;-432689;-1197057;-432569;-1196577;14;494;
8148;-445379;-1194477;-445259;-1194957;165;494;
8598;-454949;-1200117;-454829;-1199637;14;494;
8732;-440849;-1196727;-440369;-1196847;104;494;
17;-443969;-1204887;-443579;-1205187;127;492;
355;-453149;-1200357;-452759;-1200657;127;492;
437;-454049;-1199157;-453659;-1199457;127;492;
514;-441089;-1197927;-440789;-1198317;142;492;
531;-446399;-1197627;-446009;-1197927;127;492;
586;-453869;-1197057;-453569;-1197447;142;492;
